Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label,URL_Entropy,Special_Char_Count,Suspicious_TLD,Hyphen_Count,Underscore_Count,Digit_Count,Repeated_Char_Count,Bigram_Count,Trigram_Count,Recent_Registration,Phishing_Keyword_Flag
bcpzonasegurabeta-viabcp-com.360egyptours.com,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,4.285971707,4,0,2,0,3,0,44,43,1,0
windowinstallationtoronto.ca,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1,3.338804369,1,0,0,0,0,1,27,26,1,0
qtekits.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1,3.277613437,1,0,0,0,0,0,10,9,1,0
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,3.030639062,2,0,0,0,0,1,15,14,1,0
email302.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,1,1,3.418295834,1,0,0,0,3,0,11,10,1,0
fresleitlie.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,3.323231429,1,0,0,0,0,0,14,13,1,0
boomcup.rest,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,3.418295834,1,0,0,0,0,1,11,10,1,0
axelhess.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,1,3.251629167,1,0,0,0,0,1,11,10,1,0
livestudentccc-my.sharepoint.com,0,0,1,5,0,0,1,1,0,0,1,1,0,0,1,0,1,4.077819531,3,0,1,0,0,1,31,30,1,0
mail.tik.info.pl,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,1,3.280639062,3,0,0,0,0,0,15,14,1,0
championsgate-vacationhomes.orlandoareavacation.com,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,3.844967313,3,0,1,0,0,0,50,49,1,0
gamingakhada.com,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,1,3.25,1,0,0,0,0,0,15,14,1,0
art-sticker.fr,0,0,1,4,0,0,0,1,0,1,0,0,0,0,1,0,1,3.324862958,2,0,1,0,0,0,13,12,1,0
thenine9.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1,3.251629167,1,0,0,0,1,0,11,10,1,0
premiumevents.ge,0,0,0,4,0,0,0,0,0,1,1,1,0,0,1,1,1,3.375,1,0,0,0,0,0,15,14,1,0
amigosdonero.com.br,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,3.511085408,2,0,0,0,0,0,18,17,1,0
missionpick.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1,3.056564762,1,0,0,0,0,1,14,13,1,0
5de7b3245c2760991.temporary.link,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1,4.5625,2,0,0,0,13,1,31,30,1,0
ltc5.blob.core.windows.net,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,3.671405583,4,0,0,0,1,0,25,24,1,0
mmgarfield.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,3.4677201,1,0,0,0,0,1,13,12,1,0
google.com,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,2.646439345,1,0,0,0,0,1,9,8,1,0
myrnd.info,0,0,1,8,0,0,0,0,0,1,0,1,0,0,1,0,1,3.121928095,1,1,0,0,0,0,9,8,1,0
bombayelectricstore.com,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,1,3.555533151,1,0,0,0,0,0,22,21,1,0
hamt.jp,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,1,2.807354922,1,0,0,0,0,0,6,5,1,0
miketoddington.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,3.350209029,1,0,0,0,0,1,17,16,1,0
wikiform.org,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,3.084962501,1,0,0,0,0,0,11,10,1,0
bravobeveiliging-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1,4.101881223,3,0,1,0,0,0,33,32,1,0
mnstuff.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1,3.095795255,1,0,0,0,0,1,10,9,1,0
pharmacyhelpcenter.com,0,0,1,5,0,0,0,0,0,0,0,1,0,0,1,0,1,3.572623664,1,0,0,0,0,0,21,20,1,0
lida.si,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1,2.521640636,1,0,0,0,0,0,6,5,1,0
kfqp4.pcgaboma.com,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,3.503258335,2,0,0,0,1,0,17,16,1,0
abre.ai,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,2.521640636,1,0,0,0,0,0,6,5,1,0
redlinerecruitment353-my.sharepoint.com:443,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1,4.231286197,4,0,1,0,6,1,42,41,1,0
tokokainbandung.com,0,0,1,10,0,0,0,0,0,1,0,1,0,1,1,0,1,3.536886724,1,0,0,0,0,0,18,17,1,0
courgeon-immobilier.fr,0,0,1,7,0,0,0,1,0,1,0,1,0,0,1,0,1,3.629219687,2,0,1,0,0,1,21,20,1,0
secure.runescape.com-as.ru,0,0,1,2,0,0,0,1,0,1,0,1,0,0,1,0,1,3.401422891,4,0,1,0,0,0,25,24,1,1
pg-series-atendimento.joomla.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,3.913909766,4,0,2,0,0,1,31,30,1,0
plasticmonkey.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,3.734521665,1,0,0,0,0,0,16,15,1,0
emailmarketing.locaweb.com.br,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1,3.78834134,3,0,0,0,0,0,28,27,1,0
friendlycabdavis.com,0,0,1,8,0,0,0,0,0,1,0,1,1,0,1,0,1,3.921928095,1,0,0,0,0,0,19,18,1,0
dsv.cubotec.com.br,0,0,1,4,0,0,0,0,0,1,1,1,1,0,1,0,1,3.419381946,3,0,0,0,0,0,17,16,1,0
acct-famres-inv.com,0,0,0,3,0,0,0,1,1,1,1,1,0,0,1,0,1,3.681880803,3,0,2,0,0,1,18,17,1,0
smartraining.org,0,0,1,5,0,0,0,0,0,0,0,1,0,0,1,0,1,3.202819531,1,0,0,0,0,0,15,14,1,0
icloud.com.athz.us,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,3.572431251,3,0,0,0,0,0,17,16,1,0
freeliker.net,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,2.931208949,1,0,0,0,0,1,12,11,1,0
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,2.973557262,2,0,0,0,0,1,14,13,1,0
espaceclientv1.fr,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1,3.690116518,1,0,0,0,1,0,16,15,1,0
153284594738391.statictab.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3.978333581,2,0,0,0,15,0,28,27,1,0
secure.runescape.rs-p.xyz,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1,3.51326969,4,1,1,0,0,0,24,23,1,1
acct-famres-inv.com,0,0,0,3,0,0,0,1,1,1,1,1,0,0,1,0,1,3.681880803,3,0,2,0,0,1,18,17,1,0
caixaeconomicafederal.epizy.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,3.744203568,2,0,0,0,0,0,30,29,1,0
fbautoliker.co,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3.664497779,1,0,0,0,0,0,13,12,1,0
casascamijanes.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1,3.086048612,1,0,0,0,0,0,17,16,1,0
alpha-mail-server3.ns01.info,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,4.06610894,4,1,2,0,3,0,27,26,1,0
toprankingyoutube.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1,3.880179923,1,0,0,0,0,0,20,19,1,0
bestydecor.com,0,0,1,5,0,0,0,0,0,0,0,1,1,1,1,1,1,3.378783493,1,0,0,0,0,0,13,12,1,0
cartoworld.co.ke,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1,3.327819531,2,0,0,0,0,0,15,14,1,0
i-m.mx,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,2.251629167,2,0,1,0,0,0,5,4,1,0
andrikapermana.com,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,3.392147224,1,0,0,0,0,0,17,16,1,0
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1,3.698068512,2,0,0,0,0,1,29,28,1,0
newlimeco-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1,3.930270372,3,0,1,0,0,0,26,25,1,0
m-interiors.com,0,0,1,7,0,0,0,1,0,1,0,1,0,0,1,0,1,3.373557262,2,0,1,0,0,0,14,13,1,0
ducks.pt,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1,3,1,0,0,0,0,0,7,6,1,0
sieck-kuehlsysteme.de,0,1,1,4,0,0,0,1,0,1,1,1,0,0,1,0,1,3.517816091,2,0,1,0,0,0,20,19,1,0
reginout.com,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,1,3.418295834,1,0,0,0,0,0,11,10,1,0
scbhcm.vn,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1,2.947702779,1,0,0,0,0,0,8,7,1,0
yorkshire.es,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,3.084962501,1,0,0,0,0,0,11,10,1,0
satkom.id,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,3.169925001,1,0,0,0,0,0,8,7,1,0
danielescivoli.it,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1,3.381580488,1,0,0,0,0,0,16,15,1,0
theingredients.net,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,1,3.086048612,1,0,0,0,0,0,17,16,1,0
infopublishersassociation.com,0,0,1,8,0,0,0,0,0,1,0,1,1,0,1,0,1,3.823498237,1,0,0,0,0,1,28,27,1,0
sparkpassedecom.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,3.366091329,1,0,0,0,0,1,18,17,1,0
webkc.dede.go.th,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,1,3.280639062,3,0,0,0,0,0,15,14,1,0
phantaweemall.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1,3.4548224,1,0,0,0,0,2,16,15,1,0
openoffice.com.pl,0,0,1,20,0,0,0,0,0,0,0,0,0,0,1,0,1,3.219528282,2,0,0,0,0,1,16,15,1,0
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0,1,3.629219687,1,0,0,0,0,1,21,20,1,0
fortrader.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3.180832987,1,0,0,0,0,0,12,11,1,0
lojaxgrowup.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1,3.589898095,1,0,0,0,0,0,14,13,1,0
xpixl.me,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,2.75,1,0,0,0,0,0,7,6,1,0
vensyemall.com,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,1,3.378783493,1,0,0,0,0,1,13,12,1,0
facebook.com.twostartraders.com.np,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,3.774839592,4,0,0,0,0,1,33,32,1,0
delegatesinrwanda.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,3.748994804,1,0,0,0,0,0,20,19,1,0
playarprint.com,0,0,0,2,0,0,1,0,0,1,1,1,0,0,1,0,1,3.506890596,1,0,0,0,0,0,14,13,1,0
ummamiexpress.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,3.381580488,1,0,0,0,0,2,16,15,1,0
videosfacebook.today,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,3.621928095,1,0,0,0,0,1,19,18,1,0
ausafritrade.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1,3.577819531,1,0,0,0,0,0,15,14,1,0
n-change.net.,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,3.026986833,3,0,1,0,0,0,12,11,1,0
xtrixtviptv.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,3.189898095,1,0,0,0,0,0,14,13,1,0
thsyuwshakjnd666iajnxx666.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,3.909368064,1,0,0,0,6,3,28,27,1,0
lucidfestival.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1,3.734521665,1,0,0,0,0,0,16,15,1,0
prf-gov-br.myfreesites.net,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,3.825251737,4,0,2,0,0,1,25,24,1,0
boiclub.com,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1,2.913977073,1,0,0,0,0,0,10,9,1,0
bitckins.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1,3.251629167,1,0,0,0,0,0,11,10,1,0
my-tee-shirt.com,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,3.5,3,0,2,0,0,1,15,14,1,0
zend-framework-community.634137.n4.nabble.com,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,4.436080318,6,0,2,0,7,2,44,43,1,0
wudustore.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,3.39274741,1,0,0,0,0,0,12,11,1,0
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0,1,3.629219687,1,0,0,0,0,1,21,20,1,0
summerland.cl,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,3.39274741,1,0,0,0,0,1,12,11,1,0
kadubeureum-serang.desa.id,0,1,1,7,0,0,0,1,0,1,0,1,0,0,1,0,1,3.613337314,3,0,1,0,0,0,25,24,1,0
encarnacionhurtado.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,3.503997527,1,0,0,0,0,0,21,20,1,0
christinacreates.com,0,0,1,8,0,0,0,0,0,1,0,1,0,0,1,0,1,3.48418372,1,0,0,0,0,0,19,18,1,0
sastaservices.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,3.263933429,1,0,0,0,0,0,16,15,1,0
bit.ly,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,2.584962501,1,0,0,0,0,0,5,4,1,0
educacion.rionegro.gov.ar,0,0,1,10,0,0,0,0,0,1,1,0,0,0,1,0,1,3.46346519,3,0,0,0,0,0,24,23,1,0
paypal.co.uk.useriazi6bqgssb.settingsppup.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,4.134217898,5,0,0,0,1,3,44,43,1,0
keep.simply-winspace.it,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,1,3.729446195,3,0,1,0,0,1,22,21,1,0
bookitbaby.net,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,3.182005815,1,0,0,0,0,1,13,12,1,0
meduchet.com,0,0,1,7,0,0,1,0,1,0,1,1,1,0,1,0,1,3.084962501,1,0,0,0,0,0,11,10,1,0
gobbojr.com.br,0,1,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1,2.842370993,2,0,0,0,0,1,13,12,1,0
airikinsulation.com,0,0,1,7,0,0,0,0,0,0,1,1,0,0,1,0,1,3.511085408,1,0,0,0,0,0,18,17,1,0
bimovia.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,2.913977073,1,0,0,0,0,0,10,9,1,0
bitly.com,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,3.169925001,1,0,0,0,0,0,8,7,1,0
baleshwerbabaonline.com,0,0,1,7,0,0,0,0,0,1,0,0,0,0,1,0,1,3.642489673,1,0,0,0,0,0,22,21,1,0
drive.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1,3.327819531,2,0,0,0,0,1,15,14,1,0
alongthelocals.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1,3.419381946,1,0,0,0,0,0,17,16,1,0
vasavivivahavedhika.com,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,1,3.220337241,1,0,0,0,0,0,22,21,1,0
ilovepanqueca.com.br,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1,3.821928095,2,0,0,0,0,0,19,18,1,0
kelvin21.doodlekit.com,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,3.697845823,2,0,0,0,2,1,21,20,1,0
fareast.qa,0,0,1,3,0,0,0,0,1,1,1,1,1,0,1,0,1,2.846439345,1,0,0,0,0,0,9,8,1,0
tik.info.pl,0,0,1,9,0,0,0,0,0,0,0,0,0,0,1,0,1,3.095795255,2,0,0,0,0,0,10,9,1,0
jfteabd.com,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,1,3.459431619,1,0,0,0,0,0,10,9,1,0
nordichairistanbul.com,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,1,3.788754914,1,0,0,0,0,0,21,20,1,0
mysp.ac,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,2.807354922,1,0,0,0,0,0,6,5,1,0
summerland.cl,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,3.39274741,1,0,0,0,0,1,12,11,1,0
wausaueats.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,3.182005815,1,0,0,0,0,0,13,12,1,0
bcpzonasegurabeta.viabcp.com.luke-hancock.com,0,0,1,2,0,0,0,1,0,1,0,0,1,1,1,1,1,4.100093308,5,0,1,0,0,0,44,43,1,0
ilardo.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,3.121928095,1,0,0,0,0,0,9,8,1,0
charttrader.in,0,1,1,3,0,0,0,0,0,0,0,1,1,0,1,0,1,3.182005815,1,0,0,0,0,1,13,12,1,0
15688c.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2.921928095,1,0,0,0,5,1,9,8,1,0
khairamakeup.co.id,0,0,1,7,0,0,0,0,0,1,0,0,0,0,1,0,1,3.572431251,2,0,0,0,0,0,17,16,1,0
telalmakkah.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1,3.189898095,1,0,0,0,0,1,14,13,1,0
asc-electrical.co.uk,0,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,1,3.521928095,3,0,1,0,0,0,19,18,1,0
jlgraphic.fr,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1,3.418295834,1,0,0,0,0,0,11,10,1,0
j.mp,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,2,1,0,0,0,0,0,3,2,1,0
dzd.rksmb.org,0,0,1,4,0,0,1,0,0,0,0,1,0,0,1,0,1,3.238901257,2,0,0,0,0,0,12,11,1,0
myinvestvision.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,3.350209029,1,0,0,0,0,0,17,16,1,0
betasusgirisadresi.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,3.82131194,2,0,0,0,0,0,30,29,1,0
xurl.es,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,2.807354922,1,0,0,0,0,0,6,5,1,0
embassyhotelguntur.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1,3.913977073,1,0,0,0,0,1,21,20,1,0
useablevarex.com,0,0,1,5,0,0,1,0,0,1,0,1,1,1,1,1,1,3.577819531,1,0,0,0,0,0,15,14,1,0
positiveomar.net,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,3.5,1,0,0,0,0,0,15,14,1,0
paypal.a2fb.top,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,3.139572262,2,1,0,0,1,0,14,13,1,0
paxful.com.applepayers.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3.642371449,3,0,0,0,0,1,25,24,1,0
adobe.cloud.file2.shirnesa.ir,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,3.840402547,4,0,0,0,1,0,28,27,1,0
portoengenharia.net,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1,3.326360408,1,0,0,0,0,0,18,17,1,0
ballroad.com,0,0,1,8,0,0,0,0,0,0,0,0,0,0,1,0,1,3.084962501,1,0,0,0,0,1,11,10,1,0
handle.booktobi.com,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,1,3.616348566,2,0,0,0,0,1,18,17,1,0
storage.googleapis.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1,3.516027641,2,0,0,0,0,1,21,20,1,0
bcpzonasegurabeta-viabcp-com.fusiontechsoftware.com,0,0,1,2,0,0,0,1,0,1,0,1,0,0,1,0,1,4.200002128,4,0,2,0,0,0,50,49,1,0
js-pgrnce.stackblitz.io,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,4.088779347,3,0,1,0,0,0,22,21,1,0
playarprint.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1,3.506890596,1,0,0,0,0,0,14,13,1,0
drive.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1,3.327819531,2,0,0,0,0,1,15,14,1,0
lycroproducts-my.sharepoint.com,0,0,1,5,0,0,1,1,0,0,1,1,0,0,1,0,1,4.002268084,3,0,1,0,0,0,30,29,1,0
luckypetshouse.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1,3.614369446,1,0,0,0,0,0,17,16,1,0
ingresovirtualcr.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,3.78418372,1,0,0,0,0,0,19,18,1,0
mocktails.co.in,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,3.373557262,2,0,0,0,0,0,14,13,1,0
doctorannenkova.ru,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,3.419381946,1,0,0,0,0,1,17,16,1,0
ime.uff.br,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,2.921928095,2,0,0,0,0,1,9,8,1,0
chiatena.zxy.me,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,1,3.506890596,2,0,0,0,0,0,14,13,1,0
saranewmaroc.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,1,1,3.202819531,1,0,0,0,0,0,15,14,1,0
track-gr.winpqc.com,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,1,3.787143961,3,0,1,0,0,0,18,17,1,0
gcspolk.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1,3.095795255,1,0,0,0,0,0,10,9,1,0
atlantabasecamp.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,3.321104331,1,0,0,0,0,0,18,17,1,0
bit.ly,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,2.584962501,1,0,0,0,0,0,5,4,1,0
playarprint.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1,3.506890596,1,0,0,0,0,0,14,13,1,0
07dd96.htmlcomponentservice.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,4.082597923,2,0,0,0,4,1,30,29,1,0
agemcargo.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,2.931208949,1,0,0,0,0,0,12,11,1,0
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,2.973557262,2,0,0,0,0,1,14,13,1,0
appleid.apple.com-en.klantencs.com,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,3.7045349,5,0,1,0,0,2,33,32,1,0
shifawll1.ae,0,0,0,4,0,0,0,0,0,1,1,1,0,0,1,0,1,3.251629167,1,0,0,0,1,1,11,10,1,0
esapcepro-org.com,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,3.337175341,2,0,1,0,0,0,16,15,1,0
printam.ca,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,3.121928095,1,0,0,0,0,0,9,8,1,0
onemillionsolutionsinhealth.net,0,0,1,3,0,0,0,0,0,1,0,1,1,0,1,0,1,3.369699037,1,0,0,0,0,1,30,29,1,0
alphasoftware.ir,0,1,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1,3.577819531,1,0,0,0,0,0,15,14,1,0
minha-bv-logln-com.hotelfazendadalagoa.club,0,0,1,3,0,0,0,1,0,0,1,1,0,0,1,0,1,4.016283581,5,0,3,0,0,0,42,41,1,0
yahoo1.hisastudio.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,3.535174566,2,0,0,0,1,1,20,19,1,0
codbo3-cod.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,2.753434386,2,0,1,0,1,0,13,12,1,0
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,2.973557262,2,0,0,0,0,1,14,13,1,0
medokofo.ml,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1,2.845350937,1,1,0,0,0,0,10,9,1,0
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0,1,3.629219687,1,0,0,0,0,1,21,20,1,0
www43.presentes-promocoes-premier.com,0,0,1,6,0,0,0,1,0,1,0,1,0,0,1,0,1,3.681633771,4,0,2,0,2,1,36,35,1,0
datascientist-shop.fr,0,0,1,9,0,0,0,1,0,1,0,1,0,0,1,0,1,3.748994804,2,0,1,0,0,0,20,19,1,0
sohoo.be,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1,2.405639062,1,0,0,0,0,1,7,6,1,0
share.hsforms.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,3.219528282,2,0,0,0,0,0,16,15,1,0
u704893oyf.ha004.t.justns.ru,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,1,3.9677201,4,0,0,0,9,1,27,26,1,0
us.megamilly.com,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,1,3.452819531,2,0,0,0,0,1,15,14,1,0
chikh-ali.com,0,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,1,3.238901257,2,0,1,0,0,0,12,11,1,0
myozhost.com,0,0,0,2,0,0,1,0,0,1,0,0,1,1,1,1,1,3.022055209,1,0,0,0,0,0,11,10,1,0
viccats.camcam.dns-cloud.net,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,1,3.695947226,4,0,1,0,0,1,27,26,1,0
hamt.jp,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,1,2.807354922,1,0,0,0,0,0,6,5,1,0
haywardtransportationllc.com,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,1,3.79790269,1,0,0,0,0,1,27,26,1,0
attach6119bgz.myratesale.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,3.994680368,2,0,0,0,4,2,27,26,1,0
spectometre.newimagefitness.net,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,3.561897618,2,0,0,0,0,1,30,29,1,0
magictriminc.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,1,3.108458593,1,0,0,0,0,0,15,14,1,0
